gene,mean_rpkm,median_rpkm,n_mutated_samples,mut_freq,n_altered,cna_dir,rna_dir,concordance,concordant,expressed,frac_outlier,transcriptomic,cna_burden,genomic,score
TBCA,26.712281280788183,24.475,0,0.0,15.0,0.7333333333333333,0.11127263403263402,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
INTS12,7.079970443349751,6.5845,0,0.0,20.0,0.55,0.18263992753623176,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
NBAS,4.293296551724139,3.9839,0,0.0,11.0,-1.0,0.379935003092146,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
AGBL5,6.966830541871923,6.4123,0,0.0,11.0,-1.0,0.029034322820037088,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
COMT,13.875318226600983,12.3749,0,0.0,24.0,0.4583333333333333,0.17331815920398008,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
ZNF513,6.150153201970442,5.6837,0,0.0,11.0,-1.0,-0.04667612863327149,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
BTBD1,21.042566009852226,20.0519,0,0.0,18.0,-0.6111111111111112,-0.11656452380952378,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
TMEM167A,9.811223645320196,9.2329,0,0.0,15.0,0.7333333333333333,-0.07276629370629377,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
PKP4,2.1276768472906404,1.8041,0,0.0,10.0,-1.1,-0.45653999999999995,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
CMPK2,6.174074876847288,4.2115,0,0.0,11.0,-1.0,0.6391572665429809,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
IL16,6.716675862068962,5.6271,0,0.0,18.0,-0.6111111111111112,-0.1848465873015873,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
LYSMD3,5.234000985221674,4.6859,0,0.0,15.0,0.7333333333333333,-0.32718736596736603,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
MIR4761,2.1976945812807887,1.9839,0,0.0,24.0,0.4583333333333333,0.0968659203980099,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
IMP3,10.420960098522173,9.2336,0,0.0,18.0,-0.6111111111111112,-0.0150229365079366,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
ZCCHC9,1.3726679802955655,1.1454,0,0.0,15.0,0.7333333333333333,0.3657575291375291,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
BCAT2,5.0696009852216735,4.2037,0,0.0,23.0,-0.4782608695652174,0.21819204508856688,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
PPM1K,5.104777339901477,4.3883,0,0.0,20.0,0.55,-0.15801862318840576,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
ULK3,13.341238423645322,12.3587,0,0.0,18.0,-0.6111111111111112,-0.07089857142857144,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
TUBA8,10.039000492610835,6.3247,0,0.0,24.0,0.4583333333333333,0.25923600746268655,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
PPM1G,30.61826995073894,27.8285,0,0.0,11.0,-1.0,-0.0113531849103277,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
GTF3C2,10.569718719211822,9.9531,0,0.0,11.0,-1.0,-0.20445658627087201,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
MPI,3.141816748768474,2.5829,0,0.0,18.0,-0.6111111111111112,-0.04532492063492063,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
UTP15,3.9191206896551742,3.5184,0,0.0,15.0,0.7333333333333333,-0.0032259673659673954,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
CA11,3.8831201970443336,3.5519,0,0.0,23.0,-0.4782608695652174,0.026963091787439632,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
PGAM4,5.979120443349753,5.0173000000000005,0,0.0,30.0,0.36666666666666664,-0.2771978385416665,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
CENPA,3.9531325123152694,2.6604,0,0.0,11.0,-1.0,0.0004406926406926337,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
EIF2B4,5.006528078817733,4.7135,0,0.0,11.0,-1.0,-0.12871317254174397,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
MICAL1,38.08699901477832,33.5913,0,0.0,36.0,0.3055555555555556,0.4976186247723133,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
SETD7,12.384011330049264,10.9541,0,0.0,19.0,0.5789473684210527,-0.4845045437334341,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
AKR1A1,25.384395073891625,21.8625,0,0.0,18.0,-0.6111111111111112,0.39374031746031746,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
NADK,10.14435517241379,9.4954,0,0.0,24.0,-0.4583333333333333,-0.015525310945273624,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
EDC3,4.7905270935960615,3.8589,0,0.0,18.0,-0.6111111111111112,-0.24656111111111118,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
AEN,5.700670443349754,4.8692,0,0.0,18.0,-0.6111111111111112,0.12352849206349206,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
FAM169A,2.4672192118226604,1.0886,0,0.0,15.0,0.7333333333333333,-0.27928000000000003,discordant,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
ENY2,15.513833004926115,13.205,0,0.0,23.0,0.4782608695652174,-0.005360869565217404,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
OXER1,1.7977541871921174,1.3772,0,0.0,12.0,-0.9166666666666666,-0.10202431506849316,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
COMMD4,3.5418581280788177,3.0707,0,0.0,18.0,-0.6111111111111112,-0.050325634920634944,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
NUCB1,26.41117389162562,24.7629,0,0.0,23.0,-0.4782608695652174,0.03919120772946866,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
ZFYVE16,2.5610945812807886,2.0645,0,0.0,15.0,0.7333333333333333,-0.017256130536130534,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
NIT2,4.146133004926108,3.7545,0,0.0,10.0,-1.1,-0.578064054054054,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
RB1CC1,23.28839852216748,17.4899,0,0.0,18.0,0.6111111111111112,-0.06400611111111111,buffered,False,True,0.04433497536945813,0.04433497536945813,0.06962025316455696,0.5987332968005733,0.6316685856841298
LIG3,2.765617241379311,2.5329,1,0.006666666666666667,28.0,0.7142857142857143,-0.27129670329670336,discordant,False,True,0.029556650246305417,0.029556650246305417,0.12658227848101267,0.925947392825528,0.6313327576280945
URGCP,2.0312916256157627,1.9109,1,0.006666666666666667,23.0,-0.8695652173913043,0.1370245088566828,discordant,False,True,0.029556650246305417,0.029556650246305417,0.12658227848101267,0.925947392825528,0.6313327576280945
FBXL20,6.411181773399014,5.83,1,0.006666666666666667,31.0,0.6451612903225806,-0.34049118618237245,discordant,False,True,0.029556650246305417,0.029556650246305417,0.12658227848101267,0.925947392825528,0.6313327576280945
WIPF2,9.893496059113296,9.0801,1,0.006666666666666667,31.0,0.6451612903225806,-0.015487172974345957,buffered,False,True,0.029556650246305417,0.029556650246305417,0.12658227848101267,0.925947392825528,0.6313327576280945
SEH1L,5.679740886699507,5.3873,1,0.006666666666666667,20.0,0.9,-0.05282144927536236,buffered,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.9082219786704886,0.6303492611782767
SDCCAG8,5.205733990147783,4.7841,1,0.006666666666666667,30.0,0.5666666666666667,0.03321390624999999,buffered,False,True,0.029556650246305417,0.029556650246305417,0.10759493670886076,0.9008451713526957,0.6299174822490885
TRAM2,5.373086699507385,4.3706,0,0.0,26.0,0.8846153846153846,-0.14740384615384616,discordant,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
NUCKS1,37.276921182266,33.274,0,0.0,32.0,0.71875,0.024872668650793666,buffered,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
ACBD7,1.69825763546798,1.1754,0,0.0,23.0,1.0,0.17195429951690827,concordant_up,True,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
EIF2D,21.750134975369445,20.5668,0,0.0,32.0,0.71875,0.25311016865079355,concordant_up,True,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
CDK1,4.8501389162561575,3.5369,0,0.0,23.0,1.0,-0.23596096618357493,discordant,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
KLC1,10.064460344827586,9.656500000000001,0,0.0,36.0,0.6388888888888888,-0.051612408925318744,buffered,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
ZFAND2A,19.278501970443354,16.8722,0,0.0,32.0,-0.71875,-0.056007043650793634,buffered,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
NEK2,2.309580788177341,1.631,0,0.0,33.0,0.696969696969697,0.09839010909090912,buffered,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
PCMT1,14.25601034482758,12.8345,0,0.0,31.0,0.7419354838709677,0.030268529337058692,buffered,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
ADO,4.866028078817736,4.4187,0,0.0,23.0,1.0,-0.1630304347826087,discordant,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
NRBF2,5.738799014778325,5.2319,0,0.0,23.0,1.0,0.2604891787439614,concordant_up,True,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
COX19,6.739113300492612,6.391,0,0.0,32.0,-0.71875,0.058569543650793594,buffered,False,True,0.034482758620689655,0.034482758620689655,0.14556962025316456,0.7064452219365173,0.6294137401650355
PSMB4,96.38192758620691,94.7371,1,0.006666666666666667,26.0,0.5769230769230769,0.06680233100233093,buffered,False,True,0.029556650246305417,0.029556650246305417,0.09493670886075949,0.8890212030518906,0.6293177892918826
POLR2B,17.836930541871926,15.9424,1,0.006666666666666667,18.0,0.7777777777777778,-0.15176325396825402,discordant,False,True,0.029556650246305417,0.029556650246305417,0.08860759493670886,0.8830249125321419,0.6291018998272884
AKIRIN2,75.04765024630544,64.6763,0,0.0,38.0,0.10526315789473684,-0.02216758771929824,buffered,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
TMEM203,9.737735960591133,8.4212,0,0.0,28.0,-0.14285714285714285,-0.2597790659340659,concordant_down,True,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
PACS1,31.79513891625617,31.1059,0,0.0,19.0,0.21052631578947367,0.36082559636501316,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
BANF1,37.35821133004923,27.0592,0,0.0,19.0,0.21052631578947367,0.331624876940553,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
DNAJC25,7.979588177339902,7.5008,0,0.0,20.0,-0.2,0.13173644927536232,discordant,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
MIR4467,2.0217933497536946,1.6584500000000002,0,0.0,18.0,-0.2222222222222222,0.18240186507936504,discordant,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
PEF1,14.780734975369453,12.8402,0,0.0,21.0,-0.19047619047619047,0.18945384080639555,discordant,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
IGF2BP2,5.256135467980292,2.4707,0,0.0,9.0,-0.4444444444444444,0.3192646532438479,discordant,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
IRF7,24.495076847290658,18.0005,0,0.0,25.0,0.16,0.4048462556390977,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
SLC35A1,5.337883251231525,4.4631,0,0.0,38.0,0.10526315789473684,0.4123682894736841,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
CAPRIN2,2.2898694581280803,1.7752,0,0.0,8.0,-0.5,1.4057243333333331,discordant,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
PTPMT1,14.71946354679803,13.2804,0,0.0,14.0,0.2857142857142857,0.5261728174603174,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
TNFRSF10B,9.593298029556648,7.876,0,0.0,19.0,0.21052631578947367,0.6084947368421053,concordant_up,True,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
SERINC2,9.49257980295567,3.6488,0,0.0,21.0,-0.19047619047619047,-0.007087174139728884,buffered,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
NOP2,18.926591625615753,13.4667,0,0.0,28.0,-0.14285714285714285,0.2553872527472527,discordant,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
RPL36,285.1101389162562,233.9585,0,0.0,24.0,-0.16666666666666666,0.07363333333333334,buffered,False,True,0.06896551724137931,0.06896551724137931,0.02531645569620253,0.4315432280908823,0.6285741700249472
CPNE3,8.736730541871923,7.4974,1,0.006666666666666667,23.0,0.4782608695652174,-0.33541008051529797,discordant,False,True,0.029556650246305417,0.029556650246305417,0.06962025316455696,0.848185305399823,0.6273507963922471
CTCF,27.480956650246302,24.7638,1,0.006666666666666667,18.0,-0.5555555555555556,-0.016563809523809574,buffered,False,True,0.029556650246305417,0.029556650246305417,0.06329113924050633,0.8305758125026346,0.6265592016887354
FAM168A,8.13077339901478,7.4662,1,0.006666666666666667,15.0,0.3333333333333333,-0.15260596736596738,discordant,False,True,0.034482758620689655,0.034482758620689655,0.03164556962025317,0.7018294482148126,0.625911533294953
ZBTB40,6.631901970443349,5.9948,1,0.006666666666666667,20.0,-0.25,-0.02023855072463763,buffered,False,True,0.034482758620689655,0.034482758620689655,0.03164556962025317,0.7018294482148126,0.625911533294953
MYO9B,40.82010886699508,37.3685,1,0.006666666666666667,22.0,-0.22727272727272727,0.14457346256684483,discordant,False,True,0.034482758620689655,0.034482758620689655,0.03164556962025317,0.7018294482148126,0.625911533294953
FCHO1,15.336819704433502,14.2367,1,0.006666666666666667,22.0,-0.22727272727272727,0.10862580213903741,discordant,False,True,0.034482758620689655,0.034482758620689655,0.03164556962025317,0.7018294482148126,0.625911533294953
SNORA14B,1.6928694581280783,1.3974,0,0.0,30.0,0.5666666666666667,-0.15593,discordant,False,True,0.03940886699507389,0.03940886699507389,0.10759493670886076,0.651393162753446,0.6248800614085588
TAF2,8.46147684729064,8.0601,0,0.0,22.0,0.7727272727272727,-0.0031925133689840314,buffered,False,True,0.03940886699507389,0.03940886699507389,0.10759493670886076,0.651393162753446,0.6248800614085588
B3GALNT2,2.159341379310344,1.743,0,0.0,30.0,0.5666666666666667,-0.022052552083333336,buffered,False,True,0.03940886699507389,0.03940886699507389,0.10759493670886076,0.651393162753446,0.6248800614085588
